"Step","Readout, K=512, L=8, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc","Readout, K=512, L=8, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc__MIN","Readout, K=512, L=8, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc__MAX","Readout, K=512, L=8, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc","Readout, K=512, L=8, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc__MIN","Readout, K=512, L=8, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc__MAX","Readout, K=512, L=8, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc","Readout, K=512, L=8, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc__MIN","Readout, K=512, L=8, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc__MAX","Readout, K=512, L=8, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc","Readout, K=512, L=8, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc__MIN","Readout, K=512, L=8, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc__MAX","Readout, K=512, L=128, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc","Readout, K=512, L=128, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc__MIN","Readout, K=512, L=128, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc__MAX","Readout, K=512, L=128, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc","Readout, K=512, L=128, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc__MIN","Readout, K=512, L=128, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc__MAX","Readout, K=512, L=128, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc","Readout, K=512, L=128, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc__MIN","Readout, K=512, L=128, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc__MAX","Readout, K=512, L=128, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc","Readout, K=512, L=128, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc__MIN","Readout, K=512, L=128, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc__MAX","Readout, K=512, L=16, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc","Readout, K=512, L=16, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc__MIN","Readout, K=512, L=16, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc__MAX","Readout, K=512, L=16, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc","Readout, K=512, L=16, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc__MIN","Readout, K=512, L=16, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc__MAX","Readout, K=512, L=16, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc","Readout, K=512, L=16, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc__MIN","Readout, K=512, L=16, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc__MAX","Readout, K=512, L=16, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc","Readout, K=512, L=16, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc__MIN","Readout, K=512, L=16, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc__MAX","Readout, K=512, L=64, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc","Readout, K=512, L=64, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc__MIN","Readout, K=512, L=64, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc__MAX","Readout, K=512, L=64, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc","Readout, K=512, L=64, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc__MIN","Readout, K=512, L=64, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc__MAX","Readout, K=512, L=64, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc","Readout, K=512, L=64, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc__MIN","Readout, K=512, L=64, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc__MAX","Readout, K=512, L=64, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc","Readout, K=512, L=64, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc__MIN","Readout, K=512, L=64, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc__MAX","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc__MIN","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - ic1_acc__MAX","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc__MIN","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - ic2_acc__MAX","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc__MIN","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - iw_acc__MAX","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc__MIN","Readout, K=512, L=32, p_B=0.5, p_C=0.5, B=4, eps=0 - test_acc__MAX"
"8812","1","1","1","1","1","1","0.4381999969482422","0.4381999969482422","0.4381999969482422","0.85999995470047","0.85999995470047","0.85999995470047","1","1","1","1","1","1","0.4593999981880188","0.4593999981880188","0.4593999981880188","0.8672999739646912","0.8672999739646912","0.8672999739646912","1","1","1","1","1","1","0.36409997940063477","0.36409997940063477","0.36409997940063477","0.8449999690055847","0.8449999690055847","0.8449999690055847","1","1","1","1","1","1","0.3253999948501587","0.3253999948501587","0.3253999948501587","0.8398000001907349","0.8398000001907349","0.8398000001907349","1","1","1","1","1","1","0.33709999918937683","0.33709999918937683","0.33709999918937683","0.8443999886512756","0.8443999886512756","0.8443999886512756"
"8823","1","1","1","1","1","1","0.44269999861717224","0.44269999861717224","0.44269999861717224","0.8614999651908875","0.8614999651908875","0.8614999651908875","1","1","1","1","1","1","0.4553999900817871","0.4553999900817871","0.4553999900817871","0.8658999800682068","0.8658999800682068","0.8658999800682068","1","1","1","1","1","1","0.36739999055862427","0.36739999055862427","0.36739999055862427","0.8461999893188477","0.8461999893188477","0.8461999893188477","1","1","1","1","1","1","0.336899995803833","0.336899995803833","0.336899995803833","0.840999960899353","0.840999960899353","0.840999960899353","1","1","1","1","1","1","0.3384000062942505","0.3384000062942505","0.3384000062942505","0.8438999652862549","0.8438999652862549","0.8438999652862549"
"8834","1","1","1","1","1","1","0.4438999891281128","0.4438999891281128","0.4438999891281128","0.861799955368042","0.861799955368042","0.861799955368042","1","1","1","1","1","1","0.4462999999523163","0.4462999999523163","0.4462999999523163","0.8636999726295471","0.8636999726295471","0.8636999726295471","1","1","1","1","1","1","0.37199997901916504","0.37199997901916504","0.37199997901916504","0.8472999930381775","0.8472999930381775","0.8472999930381775","1","1","1","1","1","1","0.3352999985218048","0.3352999985218048","0.3352999985218048","0.8414999842643738","0.8414999842643738","0.8414999842643738","1","1","1","1","1","1","0.3407000005245209","0.3407000005245209","0.3407000005245209","0.8458999991416931","0.8458999991416931","0.8458999991416931"
"8845","1","1","1","1","1","1","0.44849997758865356","0.44849997758865356","0.44849997758865356","0.863599956035614","0.863599956035614","0.863599956035614","1","1","1","1","1","1","0.4536999762058258","0.4536999762058258","0.4536999762058258","0.864799976348877","0.864799976348877","0.864799976348877","1","1","1","1","1","1","0.36739999055862427","0.36739999055862427","0.36739999055862427","0.8456999659538269","0.8456999659538269","0.8456999659538269","1","1","1","1","1","1","0.3328999876976013","0.3328999876976013","0.3328999876976013","0.840399980545044","0.840399980545044","0.840399980545044","1","1","1","1","1","1","0.34689998626708984","0.34689998626708984","0.34689998626708984","0.8486999869346619","0.8486999869346619","0.8486999869346619"
"8856","1","1","1","1","1","1","0.4535999894142151","0.4535999894142151","0.4535999894142151","0.8646000027656555","0.8646000027656555","0.8646000027656555","1","1","1","1","1","1","0.444599986076355","0.444599986076355","0.444599986076355","0.8633999824523926","0.8633999824523926","0.8633999824523926","1","1","1","1","1","1","0.3643999993801117","0.3643999993801117","0.3643999993801117","0.8434999585151672","0.8434999585151672","0.8434999585151672","1","1","1","1","1","1","0.34219998121261597","0.34219998121261597","0.34219998121261597","0.8432999849319458","0.8432999849319458","0.8432999849319458","1","1","1","1","1","1","0.34929999709129333","0.34929999709129333","0.34929999709129333","0.8470999598503113","0.8470999598503113","0.8470999598503113"
"8867","1","1","1","1","1","1","0.45419999957084656","0.45419999957084656","0.45419999957084656","0.8644999861717224","0.8644999861717224","0.8644999861717224","1","1","1","1","1","1","0.45350000262260437","0.45350000262260437","0.45350000262260437","0.8646000027656555","0.8646000027656555","0.8646000027656555","1","1","1","1","1","1","0.368399977684021","0.368399977684021","0.368399977684021","0.8442999720573425","0.8442999720573425","0.8442999720573425","1","1","1","1","1","1","0.3418999910354614","0.3418999910354614","0.3418999910354614","0.8435999751091003","0.8435999751091003","0.8435999751091003","1","1","1","1","1","1","0.3434999883174896","0.3434999883174896","0.3434999883174896","0.8463999629020691","0.8463999629020691","0.8463999629020691"
"8878","1","1","1","1","1","1","0.45179998874664307","0.45179998874664307","0.45179998874664307","0.8643999695777893","0.8643999695777893","0.8643999695777893","1","1","1","1","1","1","0.4635999798774719","0.4635999798774719","0.4635999798774719","0.8655999898910522","0.8655999898910522","0.8655999898910522","1","1","1","1","1","1","0.3700000047683716","0.3700000047683716","0.3700000047683716","0.8449999690055847","0.8449999690055847","0.8449999690055847","1","1","1","1","1","1","0.34790000319480896","0.34790000319480896","0.34790000319480896","0.8440999984741211","0.8440999984741211","0.8440999984741211","1","1","1","1","1","1","0.3479999899864197","0.3479999899864197","0.3479999899864197","0.8467999696731567","0.8467999696731567","0.8467999696731567"
"8889","1","1","1","1","1","1","0.4526999890804291","0.4526999890804291","0.4526999890804291","0.8639999628067017","0.8639999628067017","0.8639999628067017","1","1","1","1","1","1","0.45799997448921204","0.45799997448921204","0.45799997448921204","0.8621999621391296","0.8621999621391296","0.8621999621391296","1","1","1","1","1","1","0.3686999976634979","0.3686999976634979","0.3686999976634979","0.8450999855995178","0.8450999855995178","0.8450999855995178","1","1","1","1","1","1","0.3452000021934509","0.3452000021934509","0.3452000021934509","0.8448999524116516","0.8448999524116516","0.8448999524116516","1","1","1","1","1","1","0.35499998927116394","0.35499998927116394","0.35499998927116394","0.8485999703407288","0.8485999703407288","0.8485999703407288"
"8900","1","1","1","1","1","1","0.4527999758720398","0.4527999758720398","0.4527999758720398","0.8648999929428101","0.8648999929428101","0.8648999929428101","1","1","1","1","1","1","0.45989999175071716","0.45989999175071716","0.45989999175071716","0.8636999726295471","0.8636999726295471","0.8636999726295471","1","1","1","1","1","1","0.36629998683929443","0.36629998683929443","0.36629998683929443","0.8441999554634094","0.8441999554634094","0.8441999554634094","1","1","1","1","1","1","0.33949998021125793","0.33949998021125793","0.33949998021125793","0.8420000076293945","0.8420000076293945","0.8420000076293945","1","1","1","1","1","1","0.35089999437332153","0.35089999437332153","0.35089999437332153","0.8481000065803528","0.8481000065803528","0.8481000065803528"
"8911","1","1","1","1","1","1","0.45669999718666077","0.45669999718666077","0.45669999718666077","0.8658999800682068","0.8658999800682068","0.8658999800682068","1","1","1","1","1","1","0.4708999991416931","0.4708999991416931","0.4708999991416931","0.8664999604225159","0.8664999604225159","0.8664999604225159","1","1","1","1","1","1","0.3773999810218811","0.3773999810218811","0.3773999810218811","0.8456999659538269","0.8456999659538269","0.8456999659538269","1","1","1","1","1","1","0.3361999988555908","0.3361999988555908","0.3361999988555908","0.8394999504089355","0.8394999504089355","0.8394999504089355","1","1","1","1","1","1","0.3458999991416931","0.3458999991416931","0.3458999991416931","0.8473999500274658","0.8473999500274658","0.8473999500274658"
"8922","1","1","1","1","1","1","0.45260000228881836","0.45260000228881836","0.45260000228881836","0.8639999628067017","0.8639999628067017","0.8639999628067017","1","1","1","1","1","1","0.4746999740600586","0.4746999740600586","0.4746999740600586","0.8662999868392944","0.8662999868392944","0.8662999868392944","1","1","1","1","1","1","0.37229999899864197","0.37229999899864197","0.37229999899864197","0.8455999493598938","0.8455999493598938","0.8455999493598938","1","1","1","1","1","1","0.3366999924182892","0.3366999924182892","0.3366999924182892","0.842199981212616","0.842199981212616","0.842199981212616","1","1","1","1","1","1","0.3416999876499176","0.3416999876499176","0.3416999876499176","0.8463000059127808","0.8463000059127808","0.8463000059127808"
"8933","1","1","1","1","1","1","0.45559999346733093","0.45559999346733093","0.45559999346733093","0.8657000064849854","0.8657000064849854","0.8657000064849854","1","1","1","1","1","1","0.4666999876499176","0.4666999876499176","0.4666999876499176","0.8649999499320984","0.8649999499320984","0.8649999499320984","1","1","1","1","1","1","0.37289997935295105","0.37289997935295105","0.37289997935295105","0.8458999991416931","0.8458999991416931","0.8458999991416931","1","1","1","1","1","1","0.3488999903202057","0.3488999903202057","0.3488999903202057","0.8438000082969666","0.8438000082969666","0.8438000082969666","1","1","1","1","1","1","0.3490999937057495","0.3490999937057495","0.3490999937057495","0.848800003528595","0.848800003528595","0.848800003528595"
"8944","1","1","1","1","1","1","0.45229998230934143","0.45229998230934143","0.45229998230934143","0.8661999702453613","0.8661999702453613","0.8661999702453613","1","1","1","1","1","1","0.4587000012397766","0.4587000012397766","0.4587000012397766","0.863599956035614","0.863599956035614","0.863599956035614","1","1","1","1","1","1","0.3707999885082245","0.3707999885082245","0.3707999885082245","0.8445999622344971","0.8445999622344971","0.8445999622344971","1","1","1","1","1","1","0.33809998631477356","0.33809998631477356","0.33809998631477356","0.8430999517440796","0.8430999517440796","0.8430999517440796","1","1","1","1","1","1","0.34579998254776","0.34579998254776","0.34579998254776","0.8476999998092651","0.8476999998092651","0.8476999998092651"
"8955","1","1","1","1","1","1","0.44749999046325684","0.44749999046325684","0.44749999046325684","0.8643999695777893","0.8643999695777893","0.8643999695777893","1","1","1","1","1","1","0.45329999923706055","0.45329999923706055","0.45329999923706055","0.8632999658584595","0.8632999658584595","0.8632999658584595","1","1","1","1","1","1","0.37199997901916504","0.37199997901916504","0.37199997901916504","0.8445999622344971","0.8445999622344971","0.8445999622344971","1","1","1","1","1","1","0.33879998326301575","0.33879998326301575","0.33879998326301575","0.8428999781608582","0.8428999781608582","0.8428999781608582","1","1","1","1","1","1","0.3495999872684479","0.3495999872684479","0.3495999872684479","0.8484999537467957","0.8484999537467957","0.8484999537467957"
"8966","1","1","1","1","1","1","0.44759997725486755","0.44759997725486755","0.44759997725486755","0.8643999695777893","0.8643999695777893","0.8643999695777893","1","1","1","1","1","1","0.4509999752044678","0.4509999752044678","0.4509999752044678","0.864799976348877","0.864799976348877","0.864799976348877","1","1","1","1","1","1","0.36789998412132263","0.36789998412132263","0.36789998412132263","0.8452000021934509","0.8452000021934509","0.8452000021934509","1","1","1","1","1","1","0.33879998326301575","0.33879998326301575","0.33879998326301575","0.8427000045776367","0.8427000045776367","0.8427000045776367","1","1","1","1","1","1","0.3531000018119812","0.3531000018119812","0.3531000018119812","0.8490999937057495","0.8490999937057495","0.8490999937057495"
"8977","1","1","1","1","1","1","0.4478999972343445","0.4478999972343445","0.4478999972343445","0.8639000058174133","0.8639000058174133","0.8639000058174133","1","1","1","1","1","1","0.46299999952316284","0.46299999952316284","0.46299999952316284","0.8664999604225159","0.8664999604225159","0.8664999604225159","1","1","1","1","1","1","0.37379997968673706","0.37379997968673706","0.37379997968673706","0.8453999757766724","0.8453999757766724","0.8453999757766724","1","1","1","1","1","1","0.3434000015258789","0.3434000015258789","0.3434000015258789","0.8432999849319458","0.8432999849319458","0.8432999849319458","1","1","1","1","1","1","0.3125999867916107","0.3125999867916107","0.3125999867916107","0.8381999731063843","0.8381999731063843","0.8381999731063843"
"8988","1","1","1","1","1","1","0.4440999925136566","0.4440999925136566","0.4440999925136566","0.8624999523162842","0.8624999523162842","0.8624999523162842","1","1","1","1","1","1","0.4560000002384186","0.4560000002384186","0.4560000002384186","0.8626999855041504","0.8626999855041504","0.8626999855041504","1","1","1","1","1","1","0.3693999946117401","0.3693999946117401","0.3693999946117401","0.8458999991416931","0.8458999991416931","0.8458999991416931","1","1","1","1","1","1","0.3375999927520752","0.3375999927520752","0.3375999927520752","0.8424999713897705","0.8424999713897705","0.8424999713897705","1","1","1","1","1","1","0.3546999990940094","0.3546999990940094","0.3546999990940094","0.8488999605178833","0.8488999605178833","0.8488999605178833"
"8999","1","1","1","1","1","1","0.4499000012874603","0.4499000012874603","0.4499000012874603","0.8650999665260315","0.8650999665260315","0.8650999665260315","1","1","1","1","1","1","0.45009997487068176","0.45009997487068176","0.45009997487068176","0.8615999817848206","0.8615999817848206","0.8615999817848206","1","1","1","1","1","1","0.3666999936103821","0.3666999936103821","0.3666999936103821","0.8452000021934509","0.8452000021934509","0.8452000021934509","1","1","1","1","1","1","0.3416000008583069","0.3416000008583069","0.3416000008583069","0.8441999554634094","0.8441999554634094","0.8441999554634094","1","1","1","1","1","1","0.3425000011920929","0.3425000011920929","0.3425000011920929","0.8460999727249146","0.8460999727249146","0.8460999727249146"
"9010","1","1","1","1","1","1","0.44769999384880066","0.44769999384880066","0.44769999384880066","0.8626999855041504","0.8626999855041504","0.8626999855041504","1","1","1","1","1","1","0.45559999346733093","0.45559999346733093","0.45559999346733093","0.863599956035614","0.863599956035614","0.863599956035614","1","1","1","1","1","1","0.3709999918937683","0.3709999918937683","0.3709999918937683","0.8443999886512756","0.8443999886512756","0.8443999886512756","1","1","1","1","1","1","0.33820000290870667","0.33820000290870667","0.33820000290870667","0.8418999910354614","0.8418999910354614","0.8418999910354614","1","1","1","1","1","1","0.35009998083114624","0.35009998083114624","0.35009998083114624","0.8465999960899353","0.8465999960899353","0.8465999960899353"
"9021","1","1","1","1","1","1","0.45249998569488525","0.45249998569488525","0.45249998569488525","0.8643999695777893","0.8643999695777893","0.8643999695777893","1","1","1","1","1","1","0.46069997549057007","0.46069997549057007","0.46069997549057007","0.8644999861717224","0.8644999861717224","0.8644999861717224","1","1","1","1","1","1","0.37129998207092285","0.37129998207092285","0.37129998207092285","0.8460999727249146","0.8460999727249146","0.8460999727249146","1","1","1","1","1","1","0.33959999680519104","0.33959999680519104","0.33959999680519104","0.842799961566925","0.842799961566925","0.842799961566925","1","1","1","1","1","1","0.343099981546402","0.343099981546402","0.343099981546402","0.8461999893188477","0.8461999893188477","0.8461999893188477"
"9032","1","1","1","1","1","1","0.45350000262260437","0.45350000262260437","0.45350000262260437","0.864799976348877","0.864799976348877","0.864799976348877","1","1","1","1","1","1","0.46209999918937683","0.46209999918937683","0.46209999918937683","0.8646999597549438","0.8646999597549438","0.8646999597549438","1","1","1","1","1","1","0.373199999332428","0.373199999332428","0.373199999332428","0.8459999561309814","0.8459999561309814","0.8459999561309814","1","1","1","1","1","1","0.33719998598098755","0.33719998598098755","0.33719998598098755","0.8420999646186829","0.8420999646186829","0.8420999646186829","1","1","1","1","1","1","0.34289997816085815","0.34289997816085815","0.34289997816085815","0.8465999960899353","0.8465999960899353","0.8465999960899353"
"9043","1","1","1","1","1","1","0.4512999951839447","0.4512999951839447","0.4512999951839447","0.8646999597549438","0.8646999597549438","0.8646999597549438","1","1","1","1","1","1","0.462799996137619","0.462799996137619","0.462799996137619","0.8646999597549438","0.8646999597549438","0.8646999597549438","1","1","1","1","1","1","0.3709999918937683","0.3709999918937683","0.3709999918937683","0.84579998254776","0.84579998254776","0.84579998254776","1","1","1","1","1","1","0.34049999713897705","0.34049999713897705","0.34049999713897705","0.8422999978065491","0.8422999978065491","0.8422999978065491","1","1","1","1","1","1","0.34700000286102295","0.34700000286102295","0.34700000286102295","0.8483999967575073","0.8483999967575073","0.8483999967575073"
"9054","1","1","1","1","1","1","0.4542999863624573","0.4542999863624573","0.4542999863624573","0.8643999695777893","0.8643999695777893","0.8643999695777893","1","1","1","1","1","1","0.47039997577667236","0.47039997577667236","0.47039997577667236","0.8652999997138977","0.8652999997138977","0.8652999997138977","1","1","1","1","1","1","0.36969998478889465","0.36969998478889465","0.36969998478889465","0.8449999690055847","0.8449999690055847","0.8449999690055847","1","1","1","1","1","1","0.3414999842643738","0.3414999842643738","0.3414999842643738","0.8441999554634094","0.8441999554634094","0.8441999554634094","1","1","1","1","1","1","0.33789998292922974","0.33789998292922974","0.33789998292922974","0.8452999591827393","0.8452999591827393","0.8452999591827393"
"9065","1","1","1","1","1","1","0.4518999755382538","0.4518999755382538","0.4518999755382538","0.8646999597549438","0.8646999597549438","0.8646999597549438","1","1","1","1","1","1","0.46140000224113464","0.46140000224113464","0.46140000224113464","0.8639000058174133","0.8639000058174133","0.8639000058174133","1","1","1","1","1","1","0.36479997634887695","0.36479997634887695","0.36479997634887695","0.8435999751091003","0.8435999751091003","0.8435999751091003","1","1","1","1","1","1","0.3425999879837036","0.3425999879837036","0.3425999879837036","0.8445999622344971","0.8445999622344971","0.8445999622344971","1","1","1","1","1","1","0.34289997816085815","0.34289997816085815","0.34289997816085815","0.8472999930381775","0.8472999930381775","0.8472999930381775"
"9076","1","1","1","1","1","1","0.4593999981880188","0.4593999981880188","0.4593999981880188","0.8666999936103821","0.8666999936103821","0.8666999936103821","1","1","1","1","1","1","0.4545999765396118","0.4545999765396118","0.4545999765396118","0.8632999658584595","0.8632999658584595","0.8632999658584595","1","1","1","1","1","1","0.3651999831199646","0.3651999831199646","0.3651999831199646","0.8453999757766724","0.8453999757766724","0.8453999757766724","1","1","1","1","1","1","0.34049999713897705","0.34049999713897705","0.34049999713897705","0.8438000082969666","0.8438000082969666","0.8438000082969666","1","1","1","1","1","1","0.3418000042438507","0.3418000042438507","0.3418000042438507","0.8467999696731567","0.8467999696731567","0.8467999696731567"
"9087","1","1","1","1","1","1","0.4599999785423279","0.4599999785423279","0.4599999785423279","0.8669999837875366","0.8669999837875366","0.8669999837875366","1","1","1","1","1","1","0.46289998292922974","0.46289998292922974","0.46289998292922974","0.8646999597549438","0.8646999597549438","0.8646999597549438","1","1","1","1","1","1","0.370199978351593","0.370199978351593","0.370199978351593","0.8470999598503113","0.8470999598503113","0.8470999598503113","1","1","1","1","1","1","0.3367999792098999","0.3367999792098999","0.3367999792098999","0.8434000015258789","0.8434000015258789","0.8434000015258789","1","1","1","1","1","1","0.3431999981403351","0.3431999981403351","0.3431999981403351","0.8470999598503113","0.8470999598503113","0.8470999598503113"
"9098","1","1","1","1","1","1","0.45419999957084656","0.45419999957084656","0.45419999957084656","0.8646999597549438","0.8646999597549438","0.8646999597549438","1","1","1","1","1","1","0.46619999408721924","0.46619999408721924","0.46619999408721924","0.8654999732971191","0.8654999732971191","0.8654999732971191","1","1","1","1","1","1","0.3700999915599823","0.3700999915599823","0.3700999915599823","0.8454999923706055","0.8454999923706055","0.8454999923706055","1","1","1","1","1","1","0.334199994802475","0.334199994802475","0.334199994802475","0.8427000045776367","0.8427000045776367","0.8427000045776367","1","1","1","1","1","1","0.33879998326301575","0.33879998326301575","0.33879998326301575","0.8461999893188477","0.8461999893188477","0.8461999893188477"
